model,file,intensity,accuracy,precision,recall
models/model_2/weights_model_2.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,0.09,0.9114922285079956,0.9617027640342712,0.6849738955497742
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,0.09,0.010342068038880825,1.0,0.010342068038880825
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,0.09,0.9360826015472412,0.03293658792972565,1.0
models/model_2/weights_model_2.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,0.09,0.9800211787223816,0.9877288937568665,0.9915691018104553
models/model_2/weights_model_2.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,0.09,0.7669203281402588,0.9891369938850403,0.5476635098457336
models/model_2/weights_model_2.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,0.09,0.7262912392616272,0.9958497285842896,0.6779467463493347
models/model_2/weights_model_2.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,0.09,0.98345947265625,0.8551186919212341,0.5432043075561523
models/model_2/weights_model_2.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,0.09,0.9994370937347412,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,0.09,0.6843058466911316,0.15524600446224213,0.9955741763114929
models/model_2/weights_model_2.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,0.09,0.8511420488357544,0.8373130559921265,0.9885197877883911
models/model_2/weights_model_2.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,0.09,0.0326944999396801,0.993207573890686,0.026938507333397865
models/model_2/weights_model_2.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,0.09,0.9327867031097412,0.897067666053772,0.979668915271759
models/model_2/weights_model_2.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,0.09,0.9665052890777588,0.9959174394607544,0.9689403772354126
models/model_2/weights_model_2.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.09,0.6966755986213684,0.5860576629638672,0.9959188103675842
models/model_2/weights_model_2.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,0.09,0.69622802734375,0.08600130677223206,0.9931619763374329
models/model_2/weights_model_2.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,0.09,0.9756333827972412,0.9712282419204712,0.9845911264419556
models/model_2/weights_model_2.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.09,0.7304213047027588,0.48615822196006775,0.9982187151908875
models/model_2/weights_model_2.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,0.09,0.9971720576286316,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,0.09,0.0150146484375,1.0,0.0150146484375
models/model_2/weights_model_2.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,0.09,0.8026597499847412,0.9849059581756592,0.5546509623527527
models/model_2/weights_model_2.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,0.09,0.8887532353401184,0.8662165403366089,0.9899789690971375
models/model_2/weights_model_2.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,0.09,0.7081637978553772,0.5357730984687805,0.996313214302063
models/model_2/weights_model_2.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,0.09,0.9576348066329956,0.9388753175735474,0.3646338880062103
models/model_2/weights_model_2.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.09,0.7998725175857544,0.5694942474365234,0.9941741228103638
models/model_2/weights_model_2.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,0.09,0.9790242314338684,0.9790131449699402,1.0
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,0.09,0.9697333574295044,0.06278874725103378,1.0
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,0.09,0.8931681513786316,0.7456399202346802,0.9893250465393066
models/model_2/weights_model_2.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,0.09,0.83843994140625,0.5345905423164368,0.9725534915924072
models/model_2/weights_model_2.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,0.09,0.30474853515625,0.9997649192810059,0.2932460904121399
models/model_2/weights_model_2.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,0.09,0.9925537109375,0.9965071082115173,0.9960188269615173
models/model_2/weights_model_2.hdf5,patch_302_16_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,0.09,0.6894395351409912,0.6575196981430054,0.9998293519020081
models/model_2/weights_model_2.hdf5,patch_310_15_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,0.09,0.9377983808517456,0.8529626131057739,0.9815675020217896
models/model_2/weights_model_2.hdf5,patch_313_16_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,0.09,0.8401014804840088,0.8095523715019226,0.9286908507347107
models/model_2/weights_model_2.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,0.09,0.8930324912071228,0.7185523509979248,0.9212697148323059
models/model_2/weights_model_2.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,0.09,0.5353732705116272,0.4164918065071106,0.9978541731834412
models/model_2/weights_model_2.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,0.09,0.9213595986366272,0.91744464635849,0.9938511252403259
models/model_2/weights_model_2.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,0.09,0.6490004062652588,0.5731000900268555,0.9975945353507996
models/model_2/weights_model_2.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,0.09,0.5777791142463684,0.48475533723831177,0.998805046081543
models/model_2/weights_model_2.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,0.09,0.9514838457107544,0.9062429070472717,0.9840124845504761
models/model_2/weights_model_2.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,0.09,0.7991943359375,0.9921867847442627,0.7715279459953308
models/model_2/weights_model_2.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,0.09,0.8147922158241272,1.0,0.8147457242012024
models/model_2/weights_model_2.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,0.09,0.55096435546875,0.9984982013702393,0.5363398790359497
models/model_2/weights_model_2.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,0.09,0.9719509482383728,0.9721384048461914,0.9996067881584167
models/model_2/weights_model_2.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,0.09,0.1739976704120636,1.0,0.17396405339241028
models/model_2/weights_model_2.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,0.09,0.9997897744178772,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,0.09,0.9951307773590088,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,0.09,0.5323893427848816,0.1181473508477211,0.9888507723808289
models/model_2/weights_model_2.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,0.09,0.77679443359375,0.21316538751125336,0.993970513343811
models/model_2/weights_model_2.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,0.1,0.7897474765777588,0.9879622459411621,0.269871324300766
models/model_2/weights_model_2.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,0.1,0.5320163369178772,0.29159265756607056,0.9997888207435608
models/model_2/weights_model_2.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,0.1,0.8992038369178772,0.9680131673812866,0.6310226321220398
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,0.1,0.0067138671875,1.0,0.0067138671875
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,0.1,0.9354107975959778,0.03241540491580963,0.9937694668769836
models/model_2/weights_model_2.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,0.1,0.9738362431526184,0.9915932416915894,0.9811449646949768
models/model_2/weights_model_2.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,0.1,0.7036811113357544,0.9925076961517334,0.42046302556991577
models/model_2/weights_model_2.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,0.1,0.61065673828125,0.9967438578605652,0.5396318435668945
models/model_2/weights_model_2.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,0.1,0.9820692539215088,0.8879310488700867,0.46354636549949646
models/model_2/weights_model_2.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,0.1,0.9995253086090088,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,0.1,0.70147705078125,0.16125886142253876,0.9822967648506165
models/model_2/weights_model_2.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,0.1,0.8747287392616272,0.8684952855110168,0.9765759706497192
models/model_2/weights_model_2.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,0.1,0.0178697369992733,0.9954311847686768,0.011893064714968204
models/model_2/weights_model_2.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,0.1,0.9305962324142456,0.8953731060028076,0.9771108031272888
models/model_2/weights_model_2.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,0.1,0.9431694746017456,0.9968079924583435,0.9435834288597107
models/model_2/weights_model_2.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.1,0.7360161542892456,0.6199117302894592,0.9932296872138977
models/model_2/weights_model_2.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,0.1,0.6741672158241272,0.08083746582269669,0.9959915280342102
models/model_2/weights_model_2.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,0.1,0.9708726406097412,0.9700852632522583,0.9768370985984802
models/model_2/weights_model_2.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.1,0.76416015625,0.5197060704231262,0.9946029186248779
models/model_2/weights_model_2.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,0.1,0.9972330927848816,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,0.1,0.007175021804869175,1.0,0.007175021804869175
models/model_2/weights_model_2.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,0.1,0.76556396484375,0.9871401786804199,0.46691933274269104
models/model_2/weights_model_2.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,0.1,0.8883124589920044,0.8665807843208313,0.9886481165885925
models/model_2/weights_model_2.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,0.1,0.7397053837776184,0.5642827153205872,0.9952051639556885
models/model_2/weights_model_2.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,0.1,0.9541558027267456,0.9647743105888367,0.29763662815093994
models/model_2/weights_model_2.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.1,0.8275417685508728,0.6062590479850769,0.9908890128135681
models/model_2/weights_model_2.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,0.1,0.9787394404411316,0.9787342548370361,1.0
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,0.1,0.9717610478401184,0.0669952929019928,1.0
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,0.1,0.8941853642463684,0.7490212917327881,0.9853025674819946
models/model_2/weights_model_2.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,0.1,0.8468220829963684,0.5487687587738037,0.9632701277732849
models/model_2/weights_model_2.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,0.1,0.1471082866191864,0.999688982963562,0.13295459747314453
models/model_2/weights_model_2.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,0.1,0.9839341640472412,0.9965243935585022,0.9873215556144714
models/model_2/weights_model_2.hdf5,patch_302_16_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,0.1,0.6960788369178772,0.6624468564987183,0.9994767308235168
models/model_2/weights_model_2.hdf5,patch_310_15_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,0.1,0.9403008222579956,0.8642924427986145,0.9726274013519287
models/model_2/weights_model_2.hdf5,patch_313_16_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,0.1,0.8336927890777588,0.8129425048828125,0.9073914885520935
models/model_2/weights_model_2.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,0.1,0.8937242031097412,0.7223383188247681,0.9149712920188904
models/model_2/weights_model_2.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,0.1,0.5570881962776184,0.4280492663383484,0.9956265687942505
models/model_2/weights_model_2.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,0.1,0.9211357831954956,0.9195505380630493,0.9908343553543091
models/model_2/weights_model_2.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,0.1,0.6651611328125,0.58480304479599,0.9958372116088867
models/model_2/weights_model_2.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,0.1,0.5838962197303772,0.4884004592895508,0.9983782768249512
models/model_2/weights_model_2.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,0.1,0.9520738124847412,0.9101176857948303,0.9804725646972656
models/model_2/weights_model_2.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,0.1,0.6970282793045044,0.9949874877929688,0.649390459060669
models/model_2/weights_model_2.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,0.1,0.80511474609375,1.0,0.8050658106803894
models/model_2/weights_model_2.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,0.1,0.3845621645450592,0.9989022016525269,0.3638123571872711
models/model_2/weights_model_2.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,0.1,0.9739719033241272,0.9761472940444946,0.997422993183136
models/model_2/weights_model_2.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,0.1,0.0590413399040699,1.0,0.05900305137038231
models/model_2/weights_model_2.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,0.1,0.99993896484375,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,0.1,0.9964260458946228,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,0.1,0.5079006552696228,0.11301910877227783,0.989922821521759
models/model_2/weights_model_2.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,0.1,0.75762939453125,0.199950709939003,0.9964269995689392
models/model_2/weights_model_2.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,0.11,0.7643296718597412,0.9885669946670532,0.18000094592571259
models/model_2/weights_model_2.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,0.11,0.5197618007659912,0.28626006841659546,0.9996128082275391
models/model_2/weights_model_2.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,0.11,0.8899061679840088,0.9717302322387695,0.5914181470870972
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,0.11,0.0037841796875,1.0,0.0037841796875
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,0.11,0.9280463457107544,0.02936602383852005,1.0
models/model_2/weights_model_2.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,0.11,0.9682888388633728,0.9927152395248413,0.9742143154144287
models/model_2/weights_model_2.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,0.11,0.6651747226715088,0.992462694644928,0.34418007731437683
models/model_2/weights_model_2.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,0.11,0.5161404013633728,0.9973666071891785,0.42680972814559937
models/model_2/weights_model_2.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,0.11,0.9833441972732544,0.9473447203636169,0.47367236018180847
models/model_2/weights_model_2.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,0.11,0.9996880292892456,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,0.11,0.6937527060508728,0.15843544900417328,0.9878872632980347
models/model_2/weights_model_2.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,0.11,0.8777804970741272,0.8825929760932922,0.9606724977493286
models/model_2/weights_model_2.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,0.11,0.012661403976380825,0.9898682832717896,0.006666393950581551
models/model_2/weights_model_2.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,0.11,0.9246690273284912,0.891788899898529,0.9687801599502563
models/model_2/weights_model_2.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,0.11,0.9252726435661316,0.997931182384491,0.9237589240074158
models/model_2/weights_model_2.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.11,0.7449272871017456,0.6295235753059387,0.984292209148407
models/model_2/weights_model_2.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,0.11,0.6108575463294983,0.06827635318040848,0.9908040761947632
models/model_2/weights_model_2.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,0.11,0.9702284336090088,0.9672262072563171,0.9786980748176575
models/model_2/weights_model_2.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.11,0.7596977949142456,0.5150768756866455,0.9895780682563782
models/model_2/weights_model_2.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,0.11,0.9969753623008728,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,0.11,0.005160861648619175,1.0,0.005160861648619175
models/model_2/weights_model_2.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,0.11,0.7245280146598816,0.9913425445556641,0.36968931555747986
models/model_2/weights_model_2.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,0.11,0.8890855312347412,0.8695347309112549,0.985420286655426
models/model_2/weights_model_2.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,0.11,0.7242702841758728,0.5502299070358276,0.9907730221748352
models/model_2/weights_model_2.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,0.11,0.9503512978553772,0.979973316192627,0.23232749104499817
models/model_2/weights_model_2.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.11,0.8351982831954956,0.6178754568099976,0.9862950444221497
models/model_2/weights_model_2.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,0.11,0.9791530966758728,0.9791393876075745,1.0
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,0.11,0.9734768271446228,0.07102137804031372,1.0
models/model_2/weights_model_2.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,0.11,0.8868340253829956,0.7367408871650696,0.9821420907974243
models/model_2/weights_model_2.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,0.11,0.8440687656402588,0.5442569851875305,0.9611418843269348
models/model_2/weights_model_2.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,0.11,0.0963677316904068,0.999745786190033,0.08134885132312775
models/model_2/weights_model_2.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,0.11,0.9795668125152588,0.9964883923530579,0.9829592704772949
models/model_2/weights_model_2.hdf5,patch_302_16_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,0.11,0.7040744423866272,0.668408989906311,0.9993857145309448
models/model_2/weights_model_2.hdf5,patch_310_15_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,0.11,0.9399685263633728,0.8685029149055481,0.9650170803070068
models/model_2/weights_model_2.hdf5,patch_313_16_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,0.11,0.8269246220588684,0.8108363747596741,0.8951747417449951
models/model_2/weights_model_2.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,0.11,0.878662109375,0.6924476027488708,0.9019842743873596
models/model_2/weights_model_2.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,0.11,0.5463460087776184,0.4221709966659546,0.9955857396125793
models/model_2/weights_model_2.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,0.11,0.9213460087776184,0.9202767014503479,0.9901832342147827
models/model_2/weights_model_2.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,0.11,0.6656426191329956,0.5852367281913757,0.9950162172317505
models/model_2/weights_model_2.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,0.11,0.5786268711090088,0.48524540662765503,0.9979344010353088
models/model_2/weights_model_2.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,0.11,0.9512939453125,0.9150301218032837,0.972009539604187
models/model_2/weights_model_2.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,0.11,0.6119452714920044,0.9964754581451416,0.5486799478530884
models/model_2/weights_model_2.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,0.11,0.7890150547027588,1.0,0.7889620661735535
models/model_2/weights_model_2.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,0.11,0.3036905825138092,0.9985250234603882,0.28017565608024597
models/model_2/weights_model_2.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,0.11,0.9773220419883728,0.9807320237159729,0.9960888624191284
models/model_2/weights_model_2.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,0.11,0.0325113944709301,1.0,0.032472025603055954
models/model_2/weights_model_2.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,0.11,0.9999050498008728,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,0.11,0.9983656406402588,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,0.11,0.4808146059513092,0.10776088386774063,0.9900299906730652
models/model_2/weights_model_2.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,0.11,0.6967231035232544,0.16654235124588013,0.9972085952758789
models/model_2/weights_model_2.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,0.12,0.7442898154258728,0.9905457496643066,0.10905563831329346
models/model_2/weights_model_2.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,0.12,0.5174492597579956,0.2852233350276947,0.9991551637649536
models/model_2/weights_model_2.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,0.12,0.8730400800704956,0.9771341681480408,0.52117919921875
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,0.12,0.0019192165927961469,1.0,0.0019192165927961469
models/model_2/weights_model_2.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,0.12,0.925048828125,0.028141764923930168,0.9968847632408142
models/model_2/weights_model_2.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,0.12,0.9531589150428772,0.9937491416931152,0.9573736786842346
models/model_2/weights_model_2.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,0.12,0.6211751103401184,0.9920749068260193,0.2570948600769043
models/model_2/weights_model_2.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,0.12,0.4031846821308136,0.9981299638748169,0.2921573519706726
models/model_2/weights_model_2.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,0.12,0.9810112714767456,0.9358430504798889,0.3971647024154663
models/model_2/weights_model_2.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,0.12,0.9997897744178772,0.0,0.0
models/model_2/weights_model_2.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,0.12,0.7251518964767456,0.16872018575668335,0.9473561644554138
models/model_2/weights_model_2.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,0.12,0.8770005702972412,0.8968614339828491,0.9399005770683289
models/model_2/weights_model_2.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,0.12,0.0097181536257267,0.9872029423713684,0.0036845984868705273
models/model_2/weights_model_2.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,0.12,0.9271036982536316,0.8997935652732849,0.9633156657218933
models/model_2/weights_model_2.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,0.12,0.8983493447303772,0.9985044598579407,0.8950257897377014
models/model_2/weights_model_2.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.12,0.7780083417892456,0.6653539538383484,0.9701346158981323
models/model_2/weights_model_2.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,0.12,0.6148003339767456,0.06933678686618805,0.9976420402526855
models/model_2/weights_model_2.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,0.12,0.9662204384803772,0.9693520069122314,0.9688349366188049
models/model_2/weights_model_2.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.12,0.7970513105392456,0.5581916570663452,0.980193018913269
