model,file,hotpixels,accuracy,precision,recall
models/model_1/weights_model_1.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,36,0.9407891035079956,0.9622390866279602,0.7875815033912659
models/model_1/weights_model_1.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,36,0.9347805380821228,0.8620232343673706,0.956572413444519
models/model_1/weights_model_1.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,36,0.9346652626991272,0.9731903076171875,0.9466713070869446
models/model_1/weights_model_1.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,36,0.8803846836090088,0.8226001262664795,0.9510406851768494
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,36,0.9367879033088684,0.8815965056419373,0.9713378548622131
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,36,0.9594048261642456,0.9810392260551453,0.9192063808441162
models/model_1/weights_model_1.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,36,0.8592868447303772,0.9710142612457275,0.8613547086715698
models/model_1/weights_model_1.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,36,0.8497111201286316,1.0,0.8496733903884888
models/model_1/weights_model_1.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,36,0.8632134199142456,0.9980304837226868,0.8602102994918823
models/model_1/weights_model_1.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,36,0.9636569619178772,0.9680488705635071,0.9952181577682495
models/model_1/weights_model_1.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,36,0.9619276523590088,0.9999576807022095,0.9619667530059814
models/model_1/weights_model_1.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,36,0.9998779296875,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,36,0.9936252236366272,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,36,0.9736192226409912,0.9399676322937012,0.6227487325668335
models/model_1/weights_model_1.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,36,0.9788343906402588,0.958510160446167,0.6809960007667542
models/model_1/weights_model_1.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,37,0.8735487461090088,0.992372453212738,0.5632333755493164
models/model_1/weights_model_1.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,37,0.9463975429534912,0.8050101399421692,0.9524781703948975
models/model_1/weights_model_1.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,37,0.8898722529411316,0.9945322871208191,0.5772549510002136
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,37,0.49700927734375,1.0,0.49700927734375
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,37,0.9962294101715088,0.359617680311203,0.9376947283744812
models/model_1/weights_model_1.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,37,0.9758097529411316,0.9868929386138916,0.9879981279373169
models/model_1/weights_model_1.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,37,0.8375990390777588,0.9885700345039368,0.6886002421379089
models/model_1/weights_model_1.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,37,0.8515082597732544,0.9959676861763,0.8270962834358215
models/model_1/weights_model_1.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,37,0.9858669638633728,0.962382435798645,0.5526552796363831
models/model_1/weights_model_1.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,37,0.9998847246170044,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,37,0.9652642011642456,0.7414273619651794,0.6194968819618225
models/model_1/weights_model_1.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,37,0.8006320595741272,0.794205904006958,0.9817875027656555
models/model_1/weights_model_1.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,37,0.8965522050857544,0.9949040412902832,0.9005295038223267
models/model_1/weights_model_1.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,37,0.9318373203277588,0.9665805101394653,0.8963757753372192
models/model_1/weights_model_1.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,37,0.9655558466911316,0.9891310334205627,0.9746856093406677
models/model_1/weights_model_1.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,37,0.7201606035232544,0.607831597328186,0.9787399172782898
models/model_1/weights_model_1.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,37,0.9782307744026184,1.0,0.2431030422449112
models/model_1/weights_model_1.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,37,0.95361328125,0.998917818069458,0.9161321520805359
models/model_1/weights_model_1.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,37,0.8608601689338684,0.6517001390457153,0.9763113856315613
models/model_1/weights_model_1.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,37,0.9973076581954956,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,37,0.1727362722158432,1.0,0.1727362722158432
models/model_1/weights_model_1.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,37,0.8417629599571228,0.9925126433372498,0.6409164667129517
models/model_1/weights_model_1.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,37,0.92034912109375,0.9738824367523193,0.9076950550079346
models/model_1/weights_model_1.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,37,0.9164157509803772,0.827091634273529,0.9503797292709351
models/model_1/weights_model_1.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,37,0.9556138515472412,0.9959418177604675,0.3107195496559143
models/model_1/weights_model_1.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,37,0.9139472246170044,0.7676588892936707,0.9670208692550659
models/model_1/weights_model_1.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,37,0.9848836064338684,0.9876688718795776,0.9969989657402039
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,37,0.9843071699142456,0.11205236613750458,0.9732441306114197
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,37,0.9433525800704956,0.9661856293678284,0.8449586629867554
models/model_1/weights_model_1.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,37,0.9055854082107544,0.8955551385879517,0.553737223148346
models/model_1/weights_model_1.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,37,0.9363200068473816,0.9927281737327576,0.9421615600585938
models/model_1/weights_model_1.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,37,0.9916245937347412,0.9998147487640381,0.991779088973999
models/model_1/weights_model_1.hdf5,patch_302_16_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,37,0.9177381992340088,0.8902025818824768,0.9832887649536133
models/model_1/weights_model_1.hdf5,patch_310_15_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,37,0.9557155966758728,0.963287889957428,0.900738537311554
models/model_1/weights_model_1.hdf5,patch_313_16_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,37,0.9017673134803772,0.9097827076911926,0.912455141544342
models/model_1/weights_model_1.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,37,0.9389106035232544,0.9645944237709045,0.777492880821228
models/model_1/weights_model_1.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,37,0.9345703125,0.8616112470626831,0.9564497470855713
models/model_1/weights_model_1.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,37,0.9368014931678772,0.972694456577301,0.9498528838157654
models/model_1/weights_model_1.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,37,0.885009765625,0.8282964825630188,0.9534029364585876
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,37,0.9350043535232544,0.8807802796363831,0.9673261642456055
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,37,0.9605441689491272,0.9805898070335388,0.9224664568901062
models/model_1/weights_model_1.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,37,0.8572116494178772,0.9701181650161743,0.8596991300582886
models/model_1/weights_model_1.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,37,0.8512302041053772,1.0,0.851192831993103
models/model_1/weights_model_1.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,37,0.8607245683670044,0.9979920387268066,0.8576639294624329
models/model_1/weights_model_1.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,37,0.9619208574295044,0.9676793217658997,0.9937646389007568
models/model_1/weights_model_1.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,37,0.9630126953125,0.9999577403068542,0.9630518555641174
models/model_1/weights_model_1.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,37,0.9997829794883728,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,37,0.9935234785079956,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,37,0.9732937216758728,0.9434024095535278,0.614708423614502
models/model_1/weights_model_1.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,37,0.9783664345741272,0.9510325193405151,0.6787628531455994
models/model_1/weights_model_1.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,38,0.8704494833946228,0.9922661781311035,0.5523987412452698
models/model_1/weights_model_1.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,38,0.9440239667892456,0.8028308749198914,0.9404041171073914
models/model_1/weights_model_1.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,38,0.89324951171875,0.9946526288986206,0.5903165936470032
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,38,0.49615478515625,1.0,0.49615478515625
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,38,0.9959445595741272,0.34455668926239014,0.9563862681388855
models/model_1/weights_model_1.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,38,0.9744873046875,0.9869503974914551,0.9865472316741943
models/model_1/weights_model_1.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,38,0.8357951045036316,0.9884362816810608,0.6851061582565308
models/model_1/weights_model_1.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,38,0.8466254472732544,0.9959006309509277,0.8213328123092651
models/model_1/weights_model_1.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,38,0.9862874150276184,0.9639846682548523,0.5661566257476807
models/model_1/weights_model_1.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,38,0.9998915195465088,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,38,0.967529296875,0.7554479241371155,0.6540880799293518
models/model_1/weights_model_1.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,38,0.8029310703277588,0.795019268989563,0.9843190908432007
models/model_1/weights_model_1.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,38,0.8937920331954956,0.9946041107177734,0.8980116844177246
models/model_1/weights_model_1.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,38,0.93280029296875,0.9667699933052063,0.8981570601463318
models/model_1/weights_model_1.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,38,0.9649115800857544,0.9898504614830017,0.97328120470047
models/model_1/weights_model_1.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,38,0.7272474765777588,0.6140660643577576,0.9792302846908569
models/model_1/weights_model_1.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,38,0.9780747890472412,1.0,0.23767979443073273
models/model_1/weights_model_1.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,38,0.9533759355545044,0.998930811882019,0.9156855344772339
models/model_1/weights_model_1.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,38,0.8565131425857544,0.6446898579597473,0.974636435508728
models/model_1/weights_model_1.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,38,0.9973076581954956,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,38,0.16796875,1.0,0.16796875
models/model_1/weights_model_1.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,38,0.84832763671875,0.9921261668205261,0.6563884019851685
models/model_1/weights_model_1.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,38,0.9189724326133728,0.9736943244934082,0.9058080315589905
models/model_1/weights_model_1.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,38,0.9133843183517456,0.822873055934906,0.9464109539985657
models/model_1/weights_model_1.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,38,0.9569973349571228,0.9962037205696106,0.33224308490753174
models/model_1/weights_model_1.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,38,0.9120754599571228,0.7646101117134094,0.9640437364578247
models/model_1/weights_model_1.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,38,0.9852294921875,0.9870380759239197,0.9980108737945557
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,38,0.9849039912223816,0.10881039500236511,0.8963210582733154
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,38,0.945068359375,0.9659090638160706,0.8510144352912903
models/model_1/weights_model_1.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,38,0.9062567949295044,0.8948606252670288,0.5583972334861755
models/model_1/weights_model_1.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,38,0.9353298544883728,0.9927992820739746,0.9410791397094727
models/model_1/weights_model_1.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,38,0.9894883632659912,0.9999518394470215,0.9894992709159851
models/model_1/weights_model_1.hdf5,patch_302_16_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,38,0.9137980341911316,0.8846476674079895,0.9836641550064087
models/model_1/weights_model_1.hdf5,patch_310_15_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,38,0.9558512568473816,0.9622324705123901,0.9022319316864014
models/model_1/weights_model_1.hdf5,patch_313_16_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,38,0.9024387001991272,0.9101028442382812,0.9134138226509094
models/model_1/weights_model_1.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,38,0.9402872920036316,0.9618284106254578,0.7857978940010071
models/model_1/weights_model_1.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,38,0.9340956211090088,0.8592209815979004,0.958432137966156
models/model_1/weights_model_1.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,38,0.9372761845588684,0.9729419350624084,0.9501908421516418
models/model_1/weights_model_1.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,38,0.8792724609375,0.8206039071083069,0.9516168236732483
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,38,0.9361165165901184,0.8814027309417725,0.9696648716926575
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,38,0.9601576328277588,0.980486273765564,0.9216102957725525
models/model_1/weights_model_1.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,38,0.8566148281097412,0.9730910062789917,0.8561979532241821
models/model_1/weights_model_1.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,38,0.8491957187652588,1.0,0.8491578698158264
models/model_1/weights_model_1.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,38,0.8653767704963684,0.9979789853096008,0.862497091293335
models/model_1/weights_model_1.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,38,0.9634128212928772,0.9699867367744446,0.9928377866744995
models/model_1/weights_model_1.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,38,0.9605848789215088,0.9999576210975647,0.9606239199638367
models/model_1/weights_model_1.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,38,0.9997829794883728,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,38,0.9934421181678772,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,38,0.97308349609375,0.9457660913467407,0.609455406665802
models/model_1/weights_model_1.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,38,0.9788140058517456,0.9519528746604919,0.6857972145080566
models/model_1/weights_model_1.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,39,0.874267578125,0.9925695061683655,0.5656462907791138
models/model_1/weights_model_1.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,39,0.9459906816482544,0.8061028718948364,0.9475851655006409
models/model_1/weights_model_1.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,39,0.8887532353401184,0.9949870109558105,0.5726388096809387
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,39,0.4912448525428772,1.0,0.4912448525428772
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,39,0.99652099609375,0.37755101919174194,0.9221183657646179
models/model_1/weights_model_1.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,39,0.9722697138786316,0.9866727590560913,0.984497606754303
models/model_1/weights_model_1.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,39,0.8302680253982544,0.9885959029197693,0.6739971041679382
models/model_1/weights_model_1.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,39,0.8453505039215088,0.9956023097038269,0.8200610280036926
models/model_1/weights_model_1.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,39,0.9862806797027588,0.9632605910301208,0.5663816332817078
models/model_1/weights_model_1.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,39,0.9998847246170044,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,39,0.9691230058670044,0.7734237313270569,0.6643372774124146
models/model_1/weights_model_1.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,39,0.8021918535232544,0.7944809794425964,0.9840872287750244
models/model_1/weights_model_1.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,39,0.89190673828125,0.9941138029098511,0.8965514898300171
models/model_1/weights_model_1.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,39,0.9300469160079956,0.9671162366867065,0.8921836614608765
models/model_1/weights_model_1.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,39,0.9616360068321228,0.9892836809158325,0.97038733959198
models/model_1/weights_model_1.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,39,0.7263251543045044,0.6129701733589172,0.9811285138130188
models/model_1/weights_model_1.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,39,0.9782307744026184,1.0,0.2431030422449112
models/model_1/weights_model_1.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,39,0.9554307460784912,0.9989216923713684,0.9194570779800415
models/model_1/weights_model_1.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,39,0.8595513105392456,0.6481913328170776,0.9828251004219055
models/model_1/weights_model_1.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,39,0.9973076581954956,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,39,0.1709662526845932,1.0,0.1709662526845932
models/model_1/weights_model_1.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,39,0.8407796025276184,0.9921046495437622,0.6389045119285583
models/model_1/weights_model_1.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,39,0.9203559160232544,0.9735295176506042,0.9080526232719421
models/model_1/weights_model_1.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,39,0.9123738408088684,0.8216187953948975,0.9448193907737732
models/model_1/weights_model_1.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,39,0.9564616084098816,0.9961064457893372,0.3239080011844635
models/model_1/weights_model_1.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,39,0.9134792685508728,0.7670484781265259,0.9659172296524048
models/model_1/weights_model_1.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,39,0.9837172031402588,0.9869112968444824,0.9965762495994568
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,39,0.9842054843902588,0.11140888184309006,0.9732441306114197
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,39,0.9433729648590088,0.9669433832168579,0.8443177342414856
models/model_1/weights_model_1.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,39,0.9089219570159912,0.8950557112693787,0.5745789408683777
models/model_1/weights_model_1.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,39,0.9337090253829956,0.9927293062210083,0.9394865036010742
models/model_1/weights_model_1.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,39,0.9878743290901184,0.9997934103012085,0.9880360960960388
models/model_1/weights_model_1.hdf5,patch_302_16_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,39,0.9149101972579956,0.8861344456672668,0.9836641550064087
models/model_1/weights_model_1.hdf5,patch_310_15_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,39,0.95330810546875,0.9624295234680176,0.894048810005188
models/model_1/weights_model_1.hdf5,patch_313_16_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,39,0.9053819179534912,0.9132966995239258,0.915429413318634
models/model_1/weights_model_1.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,39,0.9390869140625,0.9627399444580078,0.7798617482185364
models/model_1/weights_model_1.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,39,0.9334038496017456,0.8610782623291016,0.9530777335166931
models/model_1/weights_model_1.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,39,0.9356960654258728,0.9734010696411133,0.9477428197860718
models/model_1/weights_model_1.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,39,0.8808457851409912,0.8225014209747314,0.9524666666984558
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,39,0.9355604648590088,0.8830848336219788,0.965636134147644
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,39,0.9589369297027588,0.9808301329612732,0.9182513952255249
models/model_1/weights_model_1.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,39,0.8510878086090088,0.9696803092956543,0.8527284860610962
models/model_1/weights_model_1.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,39,0.8500230312347412,1.0,0.8499854207038879
models/model_1/weights_model_1.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,39,0.8580661416053772,0.9980345368385315,0.8548721075057983
models/model_1/weights_model_1.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,39,0.9662339687347412,0.9704325795173645,0.9953656196594238
models/model_1/weights_model_1.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,39,0.9601169228553772,0.9999576210975647,0.9601559638977051
models/model_1/weights_model_1.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,39,0.999755859375,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,39,0.9938151240348816,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,39,0.9743177890777588,0.9403910636901855,0.6342195272445679
models/model_1/weights_model_1.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,39,0.9784206748008728,0.9607405066490173,0.6721750497817993
models/model_1/weights_model_1.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,40,0.8745998740196228,0.9922583103179932,0.5669947266578674
models/model_1/weights_model_1.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,40,0.9461398720741272,0.8053897619247437,0.9499788880348206
models/model_1/weights_model_1.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,40,0.8900010585784912,0.9951182007789612,0.5774123072624207
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,40,0.4944661557674408,1.0,0.4944661557674408
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,40,0.9959987998008728,0.33577534556388855,0.8566977977752686
models/model_1/weights_model_1.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,40,0.9714762568473816,0.987350344657898,0.9829691648483276
